publication_date,compound,headline,neg,neu,pos,label
2017-03-28 20:05:00,0.0,"Red Hat Guides High, Driven by Public Cloud",0.0,1.0,0.0,0
2017-03-28 20:07:00,0.0,This Virtual Reality Mid-Cap Stock Is Set to 'Wow' Investors,0.0,1.0,0.0,0
2017-03-28 20:09:00,0.3818,Facebook's Bold Moves to Copy Snap Could Draw Attention of Regulators,0.0,0.794,0.206,1
2017-03-28 20:59:16,0.4576,"After Hours Most Active for Mar 28, 2017 :  WETF, F, MIK, TCBI, QQQ, PG, DSW, RICE, GM, MSFT, HRB, HBAN",0.0,0.864,0.136,1
2017-03-28 21:00:54,0.7506,Here Comes the Growth: Nvidia Gets Another Win in the Cloud,0.0,0.584,0.416,1
2017-03-28 23:29:00,0.2263,Is the Microsoft Xbox Game Pass Worth $10 per Month?,0.0,0.826,0.174,1
2017-03-28 23:44:00,0.5106,"Confidence Hits 17 Year High, Will Brexit Shatter It?",0.0,0.708,0.292,1
2017-03-29 11:36:36,-0.34,Could the Samsung Factory Fire Affect Galaxy S8 Production?,0.231,0.769,0.0,-1
2017-03-29 13:00:00,-0.5719,Microsoft just took another shot at stealing hardcore Apple users,0.291,0.709,0.0,-1
2017-03-29 13:35:35,0.6369,Can Dow's Cisco Take Arista's Best Customers With Software Bait?,0.0,0.682,0.318,1
2017-03-29 14:02:53,0.0,AT&T (T) to Shut Down U-Verse and Shift Users to DIRECTV,0.0,1.0,0.0,0
2017-03-29 14:31:00,0.0,'Rocket League' Coming To Nintendo Switch Should Not Even Be A Debate,0.0,1.0,0.0,0
2017-03-29 14:36:01,0.0,Why Oracle Is Increasing Its R&D Spending,0.0,1.0,0.0,0
2017-03-29 14:36:10,0.0,Will the Galaxy S8 Be a Dual-Camera Device?,0.0,1.0,0.0,0
2017-03-29 15:30:00,0.0,"The 'Destiny 2' Question: PS4 (Pro), Xbox (Scorpio) or PC?",0.0,1.0,0.0,0
2017-03-29 15:59:16,0.0,"QQQ, RDVY: Big ETF Outflows",0.0,1.0,0.0,0
2017-03-29 15:59:32,0.0,"SPY, ILTB: Big ETF Inflows",0.0,1.0,0.0,0
2017-03-29 16:39:46,0.4215,"Samsung Galaxy S8 expands screen, gains a dock that turns smartphone into PC",0.0,0.725,0.275,1
2017-03-29 16:58:46,0.0,Why Nvidia Corporation (NVDA) Stock Will Keep Jumping Higher,0.0,1.0,0.0,0
2017-03-29 17:49:34,0.0,"Windows update will bring 3-D, game tools and doodling",0.0,1.0,0.0,0
2017-03-29 17:50:05,0.6124,Windows Solitaire Makes Surprise Appearance In Video Game Hall Of Fame Finals,0.0,0.667,0.333,1
2017-03-29 18:03:31,0.7264,"One of the World’s Most Powerful Women, Fidelity Personal Investing President Kathleen Murphy, to Tell Her Story at the Benzinga Global Fintech Awards",0.0,0.775,0.225,1
2017-03-29 18:21:31,-0.3182,Boring business buzzwords are shooing job recruiters away from your LinkedIn page,0.173,0.827,0.0,-1
2017-03-29 18:52:00,0.0,Microsoft after Apple users,0.0,1.0,0.0,0
2017-03-29 19:00:00,0.0,Samsung's Galaxy S8 resurrects a fantasy tech companies have had for years,0.0,1.0,0.0,0
2017-03-29 20:23:18,0.0,What F5's Downgrade Says About Amazon's Data-Center Plans,0.0,1.0,0.0,0
2017-03-29 21:34:15,-0.296,Amazon Furiously Future-proofing Itself in Multiple Industry Segments,0.274,0.566,0.16,-1
2017-03-29 21:59:47,0.6369,The 4 Best Dividend Stocks in Cloud Computing,0.0,0.588,0.412,1
2017-03-29 22:25:06,0.0,Jeff Bezos becomes second-richest person on Earth after Amazon's latest deal,0.0,1.0,0.0,0
2017-03-30 04:39:34,0.0,India’s most expensive stock is of a company that started out making balloons and contraceptives,0.0,1.0,0.0,0
2017-03-30 09:08:50,0.7506,What’s holding back artificial intelligence? Americans don’t trust it,0.0,0.522,0.478,1
2017-03-30 10:48:00,0.5267,Jeff Bezos Is Now The Second Richest Person In The World,0.0,0.746,0.254,1
2017-03-30 12:39:08,0.0,Microsoft Opens Its First European Lab for Internet of Things,0.0,1.0,0.0,0
2017-03-30 13:30:00,0.0,Microsoft Closes Skype Office in Stockholm; Cisco Rethinks Operating System Sales Strategy,0.0,1.0,0.0,0
2017-03-30 13:30:48,0.7964,Windows 10 Creators Update: Microsoft's best just got better,0.0,0.496,0.504,1
2017-03-30 13:38:25,-0.128,Britain to demand tech firms do more to tackle extremism,0.143,0.857,0.0,-1
2017-03-30 13:39:25,-0.5106,Samsung is trying to turn your smartphone into a full computer — an idea that has failed in the past,0.163,0.837,0.0,-1
2017-03-30 14:12:04,0.296,BlackBerry (BBRY) Focuses on Software to Regain Lost Glory,0.18,0.547,0.273,1
2017-03-30 14:36:06,0.4939,Why Oracle’s Dividend Increase Is Worth Considering,0.0,0.543,0.457,1
2017-03-30 14:36:17,-0.4404,Should Apple Worry about Samsung’s Mobile Payment Moves?,0.293,0.707,0.0,-1
2017-03-30 16:45:00,0.0,Windows 10 Creators Update Slated To Roll Out April 11,0.0,1.0,0.0,0
2017-03-30 16:49:00,0.4939,Jeff Bezos' Wealth Surpasses Warren Buffett's—Or Does It?,0.0,0.686,0.314,1
2017-03-30 16:52:09,0.1779,The Fallout from Multiple Outages at Microsoft and Amazon,0.0,0.825,0.175,1
2017-03-30 16:54:59,0.6369,The best Microsoft phone you can now get is a Samsung Galaxy S8,0.0,0.724,0.276,1
2017-03-30 17:59:43,0.0,Why Equal Weighted Mutual Funds Scoring Over Index Funds,0.0,1.0,0.0,0
2017-03-30 18:10:10,0.0,Microsoft veterans open Bellevue office for cloud startup Snowflake,0.0,1.0,0.0,0
2017-03-30 18:35:50,0.1779,Why Amazon and Microsoft Are Upbeat about the Hybrid Cloud,0.0,0.841,0.159,1
2017-03-30 19:17:00,0.0,I Am Sufficiently Whelmed By The 'Destiny 2' Trailer,0.0,1.0,0.0,0
2017-03-30 19:31:00,0.3612,"Top 10 Billionaires of Instagram -- Who To Follow? Hint: Microsoft, Amazon and Berkshire Hathaway",0.0,0.788,0.212,1
2017-03-30 19:37:40,0.0,J.P. Morgan Set to Run First Apps in Public Cloud,0.0,1.0,0.0,0
2017-03-30 20:01:42,0.4404,Why Microsoft Corporation (MSFT) Stock Needs an Innovative Edge,0.0,0.734,0.266,1
2017-03-30 20:05:00,0.0,Microsoft Gets Own Edition of Samsung Galaxy S8,0.0,1.0,0.0,0
2017-03-30 20:05:45,0.0,Can Microsoft Capture the Hybrid Cloud Market with Azure Stack?,0.0,1.0,0.0,0
2017-03-30 20:12:00,0.0,Are New Consoles From Sony and Microsoft on the Horizon?,0.0,1.0,0.0,0
2017-03-30 20:20:18,0.4019,Microsoft's High Valuation Is Justified for These Reasons,0.0,0.722,0.278,1
2017-03-30 20:30:58,0.0,These 5 Dow Stocks Are Near Buy Points: Investing Action Plan,0.0,1.0,0.0,0
2017-03-30 21:01:17,0.2481,Avoid Twilio Inc (TWLO) Stock Until $25.70 or Better!,0.178,0.565,0.258,1
2017-03-30 21:19:02,0.5106,Close Update: Wall Street Buoyed by Upbeat GDP; WTI Tops $50/Barrel,0.0,0.752,0.248,1
2017-03-30 21:43:00,0.0772,Want to run Windows 10 desktops virtually on Azure? Now you can,0.0,0.894,0.106,0
2017-03-30 22:59:45,0.5859,Why Apple Inc. (AAPL) Stock Is Still a Value Play,0.0,0.593,0.407,1
2017-03-31 02:00:00,-0.128,Yellen Should Be Rising To The Top Of Trump's Confrontation List,0.176,0.687,0.137,-1
2017-03-31 04:01:14,0.7003,The Smartest Machines Are Playing Games,0.0,0.408,0.592,1
2017-03-31 11:36:47,0.0,Microsoft Outshines Its Peers in the Public Cloud in 2016,0.0,1.0,0.0,0
2017-03-31 12:03:00,0.128,Inside the Numbers: How Reliant Is the U.S. Tech Industry on H-1B Visas?,0.0,0.889,0.111,1
2017-03-31 13:00:03,0.0,Microsoft opening European IoT/AI lab,0.0,1.0,0.0,0
2017-03-31 13:06:39,0.0,How Azure Stack Could Complement Microsoft’s Cloud Offerings,0.0,1.0,0.0,0
2017-03-31 14:36:00,-0.4404,Why I Worry 'Destiny' Is Boba Fett-ing Nathan Fillion's Cayde-6,0.266,0.734,0.0,-1
2017-03-31 14:36:30,0.0,A Look at Microsoft’s Cloud Strategy to Push Azure,0.0,1.0,0.0,0
2017-03-31 15:02:04,0.1779,Is Amazon Following Microsoft's Lead in Augmented Reality?,0.0,0.805,0.195,1
2017-03-31 15:02:46,0.0,What's Behind Computer Sciences' (CSC) Recent Momentum?,0.0,1.0,0.0,0
2017-03-31 16:01:27,0.0,Equinix (EQIX) Enters into Strategic Alliance with Verizon,0.0,1.0,0.0,0
2017-03-31 17:02:33,0.0,Bear of the Day: Gamestop (GME),0.0,1.0,0.0,0
2017-03-31 17:41:00,-0.4588,Laptops and tablets banned? Here's how to stay productive in flight,0.231,0.769,0.0,-1
2017-03-31 18:00:00,0.4019,Microsoft: New Munich IoT Lab to Help Mfgrs.,0.0,0.722,0.278,1
2017-03-31 18:01:26,-0.3182,Oculus Rift Co-Founder Palmer Luckey Resigns from Facebook,0.247,0.753,0.0,-1
2017-03-31 18:29:00,-0.0258,"How Amazon, Microsoft, Google and IBM Battle for Dominance in the Cloud",0.172,0.596,0.232,0
2017-03-31 19:02:00,0.0,Microsoft Corporation (MSFT) Will Sell You a Galaxy S8,0.0,1.0,0.0,0
2017-03-31 20:01:26,0.5719,AT&T Inc. (T) Stock Wins Contract to Build Network for First Responders,0.0,0.748,0.252,1
2017-03-31 20:01:29,0.0,Dividend Smackdown: IBM Stock vs MSFT Stock,0.0,1.0,0.0,0
2017-03-31 20:16:00,0.4019,Can Flying Robots Help Deliver Another 400% Explosion in Domino's Stock?,0.0,0.787,0.213,1
2017-03-31 20:19:09,0.0,"Technology Sector Update for 03/31/2017: MSI,MSFT,BBRY,WYY",0.0,1.0,0.0,0
2017-03-31 22:25:11,0.5719,$2 billion startup GitHub has officially won over Microsoft,0.0,0.684,0.316,1
2017-03-31 22:40:26,0.0516,Market match madness: Analysts select Final Four winners based on stock picks,0.181,0.625,0.194,0
2017-03-31 23:00:34,-0.3182,"Advanced Micro Devices, Inc. (AMD) Stock Is a Rotten Apple",0.268,0.569,0.163,-1
2017-04-01 00:00:23,0.0,3 Blue-Chip Technology Stocks That Will Break Through the Ceiling,0.0,1.0,0.0,0
2017-04-01 00:59:03,0.743,This Top Stock Mutual Fund Cheers Retirement Investors With Gains,0.0,0.49,0.51,1
2017-04-01 05:54:00,0.34,[$$] How to Play Microsoft Earnings,0.0,0.676,0.324,1
2017-04-01 13:58:44,0.0,"Spiros Segalas Buys JPMorgan Chase, Parker Hannifin, Texas Instruments, Sells American Tower, ...",0.0,1.0,0.0,0
2017-04-01 14:53:23,0.5267,This could push Amazon’s Jeff Bezos past Bill Gates as the world’s richest human,0.0,0.793,0.207,1
2017-04-01 14:59:14,0.2732,The King of Beers Joins the Renewable Energy Bandwagon,0.0,0.792,0.208,1
2017-04-01 15:59:57,-0.0258,Will This Overlooked Cloud Stock Grow 60% by 2018?,0.121,0.879,0.0,0
2017-04-01 17:57:05,0.5267,"Stocks To Buy And Watch: Top IPOs, Big And Small Caps, Growth Stocks",0.0,0.714,0.286,1
2017-04-01 18:20:00,-0.5994,Why GameStop's Disastrous Quarter Hints the Videogame Industry as We All Know It Is Dying,0.218,0.782,0.0,-1
2017-04-02 11:26:00,-0.3252,Not Yet Blackberry Time Despite The Progress,0.28,0.72,0.0,-1
2017-04-02 12:42:00,0.25,Apple's Assembled-In-India Dream Almost Reality,0.0,0.667,0.333,1
2017-04-02 15:25:46,-0.7645,"The smartphone is eventually going to die, and then things are going to get really crazy",0.32,0.68,0.0,-1
2017-04-02 18:35:26,0.0,Himax Technologies History: Everything Investors Need to Know,0.0,1.0,0.0,0
2017-04-02 19:35:17,0.0,Understanding Microsoft's Internet of Things Story,0.0,1.0,0.0,0
2017-04-03 01:00:47,-0.5994,Microsoft takes CodePlex to death row on back of GitHub monoculture,0.281,0.719,0.0,-1
2017-04-03 02:01:00,0.4588,Is The Bond Market Smarter Than The Stock Market?,0.0,0.727,0.273,1
2017-04-03 10:48:06,0.0,Microsoft's new programme to advance digital learning,0.0,1.0,0.0,0
2017-04-03 11:36:32,0.4939,Microsoft Aims to Succeed in IBM-Dominated Hybrid Cloud Space,0.0,0.714,0.286,1
2017-04-03 13:06:35,0.2263,Why Microsoft’s Partnership with Qualcomm Is Worth Mentioning,0.0,0.787,0.213,1
2017-04-03 13:26:15,0.0,AI's Busted Bracket: What To Expect Next Year,0.0,1.0,0.0,0
2017-04-03 14:38:47,0.7845,Why Azure Could Help Microsoft Gain Dominance in the Cloud Space,0.0,0.503,0.497,1
2017-04-03 14:55:00,0.5267,Amazon's Jeff Bezos Is Primed to Overtake Bill Gates as World's Richest Person,0.0,0.779,0.221,1
2017-04-03 16:01:34,0.0,"Microsoft updates Office 365 Enterprise K1 to include Teams, StaffHub, more",0.0,1.0,0.0,0
2017-04-03 16:43:00,0.0,Real Madrid C.F. and Microsoft Launch the First Interactive Audioguide for the Bernabéu Tour,0.0,1.0,0.0,0
2017-04-03 16:51:51,0.1901,"LinkedIn: Machine learning is like oxygen, but the human element is not going away anytime soon",0.0,0.896,0.104,1
2017-04-03 17:43:00,-0.296,Microsoft's Xbox Scorpio Should Be Worried About The Nintendo Switch,0.196,0.804,0.0,-1
2017-04-03 18:34:28,0.0,10 essential first steps after installing Windows,0.0,1.0,0.0,0
2017-04-03 19:35:26,0.0,Apple Inc. (AAPL) Will Develop Its Own iPhone Graphics Chip,0.0,1.0,0.0,0
2017-04-03 19:36:04,0.0,Trade Microsoft Corporation (MSFT) Stock Before Its Major Rally,0.0,1.0,0.0,0
2017-04-03 20:24:52,0.2023,Oracle Target Raised As Business Turns 'Significant Corner',0.0,0.795,0.205,1
2017-04-03 20:28:05,0.2023,Android Passes Windows As Top Internet Operating System,0.0,0.795,0.205,1
2017-04-03 21:30:00,0.4019,GameStop: Is This Game Still Worth Playing?,0.0,0.575,0.425,1
2017-04-03 21:55:47,-0.4019,US Stocks Report Losses on Monday,0.351,0.649,0.0,-1
2017-04-03 22:36:19,0.4215,Microsoft to Shut CodePlex to Focus on Cloud Opportunity,0.0,0.741,0.259,1
2017-04-03 23:35:37,0.2023,"Top Research Reports for Today: MSFT, TSLA, PNC",0.0,0.795,0.205,1
2017-04-03 23:53:00,0.2732,Surprising New Galaxy S8 Arrives From Microsoft,0.0,0.741,0.259,1
2017-04-04 02:35:03,0.0,This Catalyst Can Take NVIDIA to the Cloud,0.0,1.0,0.0,0
2017-04-04 11:35:21,0.0,"Pensionfund DSM Netherlands Buys Facebook, Celgene, Eli Lilly and Co, Sells Merck, McDonald's, ...",0.0,1.0,0.0,0
2017-04-04 15:28:14,0.2732,"The Zacks Analyst Blog Highlights: Microsoft, Tesla, PNC Financial, Caterpillar and NextEra Energy",0.0,0.851,0.149,1
2017-04-04 15:28:29,0.0,Alphabet's Android Topples Windows as Most Preferred OS,0.0,1.0,0.0,0
2017-04-04 19:23:30,0.5994,Does Apple Inc. (AAPL) Stock Have Any Meaningful Growth Left?,0.0,0.62,0.38,1
2017-04-04 20:24:34,0.7906,Happy Birthday Microsoft: 5 Fun Facts About The Software Giant's Founding,0.0,0.533,0.467,1
2017-04-04 23:23:17,0.3818,"Apple Inc. (AAPL) Promises New Mac Pro in 2018, New Pro iMac in 2017",0.0,0.833,0.167,1
2017-04-05 01:23:11,0.5106,Amazon & Microsoft: Are These Cloud Computing Leaders in a Growth Slowdown?,0.0,0.65,0.35,1
2017-04-05 13:54:49,0.2716,"Which Is More Important, Technical Or Fundamental Analysis?",0.0,0.77,0.23,1
2017-04-05 15:26:31,0.0,Adobe Is Going All In on AI,0.0,1.0,0.0,0
2017-04-05 15:53:19,0.765,"Centre Asset Management, LLC Buys Noble Energy, CBRE Group, Applied Materials, Sells Alphabet, ...",0.0,0.591,0.409,1
2017-04-05 15:55:53,0.0,"Intuit Inc. (INTU) Ex-Dividend Date Scheduled for April 06, 2017",0.0,1.0,0.0,0
2017-04-05 22:53:13,0.0,"Salesforce.com, Inc. (CRM) Stock Is Hot, But Stay Away … For Now",0.0,1.0,0.0,0
2017-04-05 22:54:12,0.5106,Facebook Will Offer a Free Version of Workplace,0.0,0.645,0.355,1
2017-04-06 13:55:55,0.5106,Facebook (FB) Tests New Free Version of its App Workplace,0.0,0.732,0.268,1
2017-04-06 14:15:33,-0.1027,"Will Alphabet (GOOG, GOOGL) Ever Pay a Dividend?",0.189,0.811,0.0,-1
2017-04-06 15:55:52,0.0,"SPY, RFAP: Big ETF Outflows",0.0,1.0,0.0,0
2017-04-06 15:57:26,0.34,"Intel Trims Business, Sells Majority Stake in Security Unit",0.0,0.769,0.231,1
2017-04-06 16:55:09,0.0,"Stock Market News for April 06, 2017",0.0,1.0,0.0,0
2017-04-06 16:55:30,0.0,Microsoft Offers Who's In App on Apple's iMessage App Store,0.0,1.0,0.0,0
2017-04-06 17:53:11,0.0,"F&V Capital Management, LLC Buys Bank of Americaoration, Medtronic PLC, Vanguard ...",0.0,1.0,0.0,0
2017-04-06 17:53:39,0.0,Microsoft's AI Driven Sprinkles to Take on Snap's Snapchat,0.0,1.0,0.0,0
2017-04-06 18:53:19,0.25,Here's Why Advanced Micro Devices (AMD) Stock Fell Today,0.0,0.8,0.2,1
2017-04-06 18:53:23,0.2263,Leon Cooperman Recommends 4 Stocks,0.0,0.612,0.388,1
2017-04-06 18:55:56,0.0,"3 Covered Calls to Make $1,000 in Income in a Month",0.0,1.0,0.0,0
2017-04-07 10:53:20,0.0,Options Trading: ASX Looks Set to Make New Highs,0.0,1.0,0.0,0
2017-04-07 11:55:25,0.0,8 Features We're Not Going to See on the iPhone 8,0.0,1.0,0.0,0
2017-04-07 13:13:44,0.0,"Oracle Corporation (ORCL) Ex-Dividend Date Scheduled for April 10, 2017",0.0,1.0,0.0,0
2017-04-07 16:54:42,0.0,Facebook (FB) Messenger's &quot;M&quot; To Pop Up Suggestions Now,0.0,1.0,0.0,0
2017-04-07 17:53:14,0.2732,"Catawba Capital Management  Buys Alphabet, Visa, Enbridge, Sells Spectra Energy, Qualcomm, ...",0.0,0.84,0.16,1
2017-04-07 17:54:55,-0.4168,"Index Funds May Not Seem Sexy, But Many Of Their Holdings Are Hot, Hot, Hot",0.165,0.835,0.0,-1
2017-04-07 18:55:44,0.3612,Kroger Co (KR) Stock Is Ready to Outperform,0.0,0.737,0.263,1
2017-04-07 18:55:53,0.0,Put the Twitter Inc (TWTR) Stock Nightmare to Bed,0.0,1.0,0.0,0
2017-04-08 13:53:21,0.0,"Waverton Investment Management Ltd Buys Biogen, Microsoft, Visa, Sells Gilead Sciences, ...",0.0,1.0,0.0,0
2017-04-08 14:53:13,0.0,Lessons From Sir John Templeton,0.0,1.0,0.0,0
2017-04-08 20:53:27,0.0,How Apple Inc. Makes Most of Its Money,0.0,1.0,0.0,0
2017-04-08 21:53:28,0.4754,"People Are More Satisfied With Microsoft Surface Than Apple iPad (MSFT, AAPL)",0.0,0.781,0.219,1
2017-04-09 22:53:42,0.296,Twitter Inc.'s Co-Founder May Sell 30% of His Shares,0.0,0.784,0.216,1
2017-04-10 11:54:41,0.0,Last Week in Solar,0.0,1.0,0.0,0
2017-04-10 12:03:13,0.0,Alibaba (BABA) Can Still Return 27 Percent: Analysts,0.0,1.0,0.0,0
2017-04-10 15:16:00,0.0516,Great Indian E-Commerce War: Bezos vs Son,0.3,0.385,0.315,0
2017-04-10 15:18:00,0.0,Remember: Xbox Scorpio Won't Have Any Exclusives At All,0.0,1.0,0.0,0
2017-04-10 15:20:00,0.0,Microsoft to buy Kubernetes container-orchestration vendor Deis,0.0,1.0,0.0,0
2017-04-10 15:25:00,0.6249,"Tech Today: Debating Netflix, Teens Like Apple, Amazon's Opportunities",0.0,0.579,0.421,1
2017-04-10 15:44:00,0.7506,"'Mass Effect: Andromeda' Has Its First Great Fan Theory, About Vetra Nyx",0.0,0.61,0.39,1
2017-04-10 15:45:28,-0.4767,&apos;Critical&apos; Microsoft Office hack uses fake Word documents to install malware,0.237,0.763,0.0,-1
2017-04-10 16:57:46,0.4404,[$$] How hackers can be a force for corporate good,0.0,0.734,0.266,1
2017-04-10 17:12:56,-0.0258,10 Companies That Failed To Innovate and Change,0.264,0.48,0.256,0
2017-04-10 17:37:00,-0.4767,Microsoft Word Target of Zero-Day Malware Attack,0.341,0.659,0.0,-1
2017-04-10 18:12:21,0.4019,Microsoft makes a small acquisition to help it catch Amazon's cloud,0.0,0.769,0.231,1
2017-04-10 18:12:21,0.4019,Microsoft makes a small acquisition to help it catch Amazon&apos;s cloud,0.0,0.769,0.231,1
2017-04-10 18:24:06,0.1779,"This Amazon Rival Just Got $1.4 Billion From eBay, Microsoft, & Tencent",0.0,0.855,0.145,1
2017-04-10 19:31:57,0.5267,U.S. Justice Dept announces actions to dismantle Kelihos botnet,0.0,0.702,0.298,1
2017-04-10 19:41:00,0.6369,"Overwatch's 'King Row Uprising' Trailer Leaks, Shows Off The Best Skins Yet",0.0,0.724,0.276,1
2017-04-10 20:08:47,0.0,[$$] Microsoft Opens Store in 'Minecraft' to Outside Sellers,0.0,1.0,0.0,0
2017-04-10 20:15:07,-0.2263,"Flipkart Gets $1.4 Billion, Upping Stakes For Battle With Amazon In India",0.182,0.699,0.119,-1
2017-04-10 20:24:15,0.0,What Does Microsoft Have In Virtual Reality That Apple Doesn&apos;t?,0.0,1.0,0.0,0
2017-04-10 20:33:53,0.0,"Technology Sector Update for 04/10/2017: MSFT,XCRA,IMMR",0.0,1.0,0.0,0
2017-04-10 21:00:12,0.1779,"Microsoft, Tencent and eBay invest $1.4B in Flipkart, India's largest Amazon competitor",0.0,0.866,0.134,1
2017-04-10 21:03:43,0.4576,"After Hours Most Active for Apr 10, 2017 :  PBR, HPE, INTC, BAC, GM, MSFT, AAPL, FOXA, CMCSA, CIG, ORCL, CSCO",0.0,0.864,0.136,1
2017-04-10 21:55:19,0.4404,"Better Buy: Cisco Systems, Inc. vs. Microsoft Corporation",0.0,0.707,0.293,1
2017-04-10 23:05:18,-0.6808,U.S. targets spam botnet after Russian arrested in Spain,0.444,0.556,0.0,-1
2017-04-11 02:54:02,0.0,Will Cisco Disrupt Itself?,0.0,1.0,0.0,0
2017-04-11 05:53:40,0.25,Apple Inc. (AAPL) Is Poised to Kick 32-Bit Apps From App Store,0.0,0.846,0.154,1
2017-04-11 10:23:00,0.1779,"Microsoft Buys Deis to Compete With Google, Amazon",0.0,0.805,0.195,1
2017-04-11 10:59:00,-0.4019,Goodbye Windows Vista: Microsoft&apos;s unloved operating system finally reaches the end of the road,0.18,0.745,0.075,-1
2017-04-11 11:16:00,0.3612,"Top 10 Billionaires of Instagram -- Who to Follow? Hint: Microsoft, Amazon and Berkshire Hathaway",0.0,0.788,0.212,1
2017-04-11 11:20:00,0.0,"As Apple Strives To Contain Manufacturing Costs, Its Suppliers Are Paying The Price",0.0,1.0,0.0,0
2017-04-11 11:36:15,0.0,Why a Majority of Analysts Gave a ‘Buy’ Rating to Microsoft Stock,0.0,1.0,0.0,0
2017-04-11 12:09:37,0.0,Minecraft gets a new marketplace,0.0,1.0,0.0,0
2017-04-11 12:24:59,0.0,[$$] Hacker-for-hire company Synack raises $21m,0.0,1.0,0.0,0
2017-04-11 12:30:00,0.0,Parablu Releases BluVault Integration With Microsoft OneDrive for Business,0.0,1.0,0.0,0
2017-04-11 13:12:00,0.0,Windows 10 Creators Update: Now Cortana can turn your Raspberry Pi into a virtual assistant,0.0,1.0,0.0,0
2017-04-11 13:53:38,0.0,"Exxonmobil Investment Management Inc  Buys iShares Core S&P 500, Incyte, DISH Network, ...",0.0,1.0,0.0,0
2017-04-11 14:28:00,-0.1779,One of Google's flops turns into a growing business,0.238,0.594,0.168,-1
2017-04-11 14:36:02,0.4019,Microsoft (MSFT) Acquires Deis to Boost Azure Cloud Services,0.0,0.748,0.252,1
2017-04-11 14:50:38,0.4019,Microsoft Ends Support for Vista,0.0,0.597,0.403,1
2017-04-11 14:51:00,0.0,Microsoft&apos;s rumored Spring event may focus around Windows 10 Cloud,0.0,1.0,0.0,0
2017-04-11 14:58:32,-0.4404,Qualcomm (QCOM) Counter Attacks Apple on its Allegations,0.293,0.707,0.0,-1
2017-04-11 15:30:00,0.0,'Overwatch' On The Nintendo Switch Seems Unlikely Due To Performance Issues,0.0,1.0,0.0,0
2017-04-11 15:38:42,-0.7579,"Windows Vista is officially dead, here's why you need to stop using it",0.371,0.629,0.0,-1
2017-04-11 15:38:42,-0.7579,"Windows Vista is officially dead, here&apos;s why you need to stop using it",0.371,0.629,0.0,-1
2017-04-11 15:54:02,0.0,"Lynch & Associates Buys iShares Core S&P Small-Cap, Cisco Systems, JPMorgan Chase, ...",0.0,1.0,0.0,0
2017-04-11 15:56:04,0.0,Microsoft Is Turning &quot;Minecraft&quot; Into a Platform,0.0,1.0,0.0,0
2017-04-11 15:59:08,0.1779,"The Zacks Analyst Blog Highlights: Amazon, Alphabet, Facebook, Microsoft and IBM",0.0,0.855,0.145,1
2017-04-11 16:21:00,0.0,'Call Of Duty: Black Ops 2' Is Finally Backwards Compatible On Xbox One,0.0,1.0,0.0,0
2017-04-11 16:53:27,0.3612,"Augustine Asset Management Inc Buys Apple, Amgen, ABB, Sells MiMedx Group",0.0,0.8,0.2,1
2017-04-11 16:55:54,0.3612,"Agree To Purchase Microsoft Corporation At $35, Earn 2.4% Using Options",0.0,0.8,0.2,1
2017-04-11 17:09:38,-0.5423,"Hasta la vista, Vista: Microsoft kills the ancient OS",0.304,0.696,0.0,-1
2017-04-11 17:44:03,-0.3022,"Facebook has reached its Microsoft Bing moment, and history shows the results won't be pretty",0.154,0.763,0.082,-1
2017-04-11 17:51:05,0.2023,"Top Research Reports for April 11: AAPL, WFC, T",0.0,0.795,0.205,1
2017-04-11 17:53:30,0.4019,"Microsoft ends support for Windows Vista, here are your options",0.0,0.769,0.231,1
2017-04-11 17:53:58,-0.3818,7 Screaming CEF Buys With 9.3% Yields and 50% Upside,0.245,0.755,0.0,-1
2017-04-11 18:38:00,0.0,Tech titans set to splurge,0.0,1.0,0.0,0
2017-04-11 18:53:00,0.25,Microsoft fixes &apos;critical&apos; Office Word security flaw under active attack,0.204,0.461,0.336,1
2017-04-11 18:54:07,0.0,"Qualcomm, Inc. (QCOM) Is Countersuing Apple Inc. (AAPL)",0.0,1.0,0.0,0
2017-04-11 18:56:00,0.0,I Opened 100 'Overwatch: Uprising' Loot Boxes And This Is What I Got,0.0,1.0,0.0,0
2017-04-11 18:57:00,0.1027,Facebook may have reached its 'Bing' moment,0.0,0.811,0.189,1
2017-04-11 19:09:00,0.5859,It&apos;s April 11: Do you know where your Win 10 Creators Update is?,0.0,0.759,0.241,1
2017-04-11 19:17:00,0.5719,The Slow Burn Success With Xbox One's Backwards Compatability,0.0,0.684,0.316,1
2017-04-11 19:53:25,0.0258,"Amazon.com, Inc. (AMZN) Stock: $1 Trillion Doesn’t Matter",0.0,0.864,0.136,0
2017-04-11 20:23:00,0.0,Microsoft to Launch Minecraft Marketplace,0.0,1.0,0.0,0
2017-04-11 23:13:07,-0.1027,[$$] PC Consumer Shipments Remained Challenged in First Quarter,0.149,0.851,0.0,-1
2017-04-12 01:59:11,0.0,[$$] Samsung delays launch of Bixby voice assistant,0.0,1.0,0.0,0
2017-04-12 02:55:00,0.0,Microsoft&apos;s Belfiore is back on Twitter,0.0,1.0,0.0,0
2017-04-12 08:45:00,0.0,Nintendo to Charge Users for New Online Switch Service,0.0,1.0,0.0,0
2017-04-12 09:04:00,0.0,Microsoft is holding a big education event in New York on May 2,0.0,1.0,0.0,0
