publication_date,compound,headline,neg,neu,pos,label
2016-12-30 22:57:16,0.0,Dow Jones Industrial Average Ends Epic Year On a Down Day,0.0,1.0,0.0,0
2016-12-31 01:12:07,0.0,"December 30, 2016 - JFC Proposal to Liquidate",0.0,1.0,0.0,0
2016-12-31 13:38:20,0.7351,3 Reasons Rising Consumer Confidence Is Good for Banks,0.0,0.492,0.508,1
2016-12-31 15:57:50,0.6369,The 5 Best Stocks in the Dow Jones in 2016,0.0,0.656,0.344,1
2017-01-02 02:36:35,0.0,Contestants on ‘The Bachelor’ quit their jobs and refinance their mortgages to find ‘love’,0.0,1.0,0.0,0
2017-01-02 10:51:40,0.25,[$$] Wells Fargo's overdraft income surges ahead of rivals,0.0,0.8,0.2,1
2017-01-02 14:18:15,0.0,"Banco Bradesco Sa (BBD) Ex-Dividend Date Scheduled for January 03, 2017",0.0,1.0,0.0,0
2017-01-02 21:48:11,0.4576,"After Hours Most Active for Dec 30, 2016 :  CMCSA, BAC, QQQ, GE, MSFT, AAPL, JPM, T, CSCO, PFE, INTC, WFC",0.0,0.864,0.136,1
2017-01-03 05:10:05,0.0,"Indonesia Ends JPMorgan Partnerships on Downgrade, Okezone Says",0.0,1.0,0.0,0
2017-01-03 06:50:00,0.0,Indonesia Penalizes JPMorgan For Underweight Rating On Its Bonds: Reuters,0.0,1.0,0.0,0
2017-01-03 10:04:00,-0.6208,Indonesia Punishes JP Morgan For Bad Rating,0.503,0.305,0.193,-1
2017-01-03 10:37:46,0.6705,Asia shares rise after strong China manufacturing data,0.0,0.522,0.478,1
2017-01-03 14:18:15,0.0,"J P Morgan Chase & Co (JPM) Ex-Dividend Date Scheduled for January 04, 2017",0.0,1.0,0.0,0
2017-01-03 14:18:48,0.0,"First Financial Corporation Indiana (THFF) Ex-Dividend Date Scheduled for January 04, 2017",0.0,1.0,0.0,0
2017-01-03 14:19:12,0.0,"CVB Financial Corporation (CVBF) Ex-Dividend Date Scheduled for January 04, 2017",0.0,1.0,0.0,0
2017-01-03 14:58:16,0.0,"Financial Sector Update for 01/03/2017: DB, BX, JPM, BAC, WFC, C, USB",0.0,1.0,0.0,0
2017-01-03 15:49:00,0.0,JPMorgan Stock Trades Ex-Dividend Wednesday,0.0,1.0,0.0,0
2017-01-03 16:03:36,-0.128,Will Goldman and JPMorgan Dominate Once Again in 2017?,0.158,0.842,0.0,-1
2017-01-03 16:15:49,0.0,One way Snapchat can evolve to beat back Instagram,0.0,1.0,0.0,0
2017-01-03 19:13:15,-0.5719,Indonesia penalizes JPMorgan for negative report in latest emerging markets skirmish,0.27,0.73,0.0,-1
2017-01-03 19:50:06,0.34,Dow surrenders big gains as oil tumbles to kick off 2017,0.0,0.806,0.194,1
2017-01-03 21:08:23,0.5859,"Post-Election Rally Helps U.S. Bank Shares End 2016 On A High Note, With JPMorgan Leading The Pack",0.0,0.745,0.255,1
2017-01-03 23:15:00,0.2023,Cramer picks his top Dow stock for this year based on 201...,0.0,0.859,0.141,1
2017-01-03 23:22:49,0.5994,Cramer picks his top Dow stock for this year based on 2016 winners,0.0,0.692,0.308,1
2017-01-03 23:38:23,0.0,Can Caterpillar (CAT) Lead the Dow Rally in 2017?,0.0,1.0,0.0,0
2017-01-03 23:45:17,0.2023,EXCLUSIVE-Wall Street lawyer Jay Clayton emerges as Trump's top SEC choice,0.0,0.847,0.153,1
2017-01-04 00:36:38,-0.296,"Indonesia Cuts Ties with JPMorgan, ETFs in Focus",0.239,0.761,0.0,-1
2017-01-04 00:55:38,-0.128,Why Indonesia Is Cutting Ties With JPMorgan,0.2,0.8,0.0,-1
2017-01-04 02:33:00,0.2023,Cramer's 'Mad Money' Recap (Tuesday 1/3/17): Better Buying Opportunities Are Lurking,0.273,0.407,0.32,1
2017-01-04 06:11:48,-0.3818,U.S. banks gear up to fight Dodd-Frank Act's Volcker rule,0.224,0.776,0.0,-1
2017-01-04 07:00:00,0.0,JPMorgan Chase Fourth-Quarter and Full-Year 2016 Earnings,0.0,1.0,0.0,0
2017-01-04 09:16:57,-0.128,Indonesia to Let JPMorgan Do Private Business After Cutting Ties,0.143,0.857,0.0,-1
2017-01-04 09:39:26,0.0,"What You Need to Know About the Middle East, Jan. 4",0.0,1.0,0.0,0
2017-01-04 10:06:00,0.5719,Worldwide Exchange celebrates 1st anniversary with Jim Cr...,0.0,0.654,0.346,1
2017-01-04 10:57:24,0.0,U.S. stock rally set to continue with FOMC minutes ahead,0.0,1.0,0.0,0
2017-01-04 12:36:17,0.0,Will the Fed’s Stance Drive the Financial Sector’s Rally in 2017?,0.0,1.0,0.0,0
2017-01-04 12:36:33,0.0,What Do Analysts Forecast for Bank of America’s 4Q16 Earnings?,0.0,1.0,0.0,0
2017-01-04 12:42:00,0.34,The Swiss Stock Market Extended Its Gains From The Previous Day,0.0,0.806,0.194,1
2017-01-04 13:41:51,0.7739,JP Morgan tops investment banking for 8th straight year,0.0,0.437,0.563,1
2017-01-04 13:54:49,0.0,How Many Bank Stocks Are on the S&P 500?,0.0,1.0,0.0,0
2017-01-04 14:06:58,0.0,How Much Will Bank of America’s Margins Recover in 4Q16?,0.0,1.0,0.0,0
2017-01-04 14:07:06,0.6908,Why Warren Buffet Still Loves Wells Fargo,0.0,0.467,0.533,1
2017-01-04 14:16:26,0.0,"Banner Corporation (BANR) Ex-Dividend Date Scheduled for January 05, 2017",0.0,1.0,0.0,0
2017-01-04 14:37:27,0.0,"Financial Sector Update for 01/04/2017: BGCP, FBMS, JPM, BAC, WFC, C, USB",0.0,1.0,0.0,0
2017-01-04 15:37:30,0.0,Bank of America Corp (BAC) Bulls Will Build Your Bank Account,0.0,1.0,0.0,0
2017-01-04 16:08:13,0.0,Store Sales Down,0.0,1.0,0.0,0
2017-01-04 16:39:12,0.296,"Wednesday’s Vital Data: JPMorgan Chase & Co. (JPM), Verizon Communications Inc. (VZ) and Ford Motor Company (F)",0.0,0.872,0.128,1
2017-01-04 17:05:00,0.0,"Trump Choice Clayton to Bring Deal-Making, IPO Experience to SEC",0.0,1.0,0.0,0
2017-01-04 17:39:29,0.0,"Stock Market News for January 04, 2017",0.0,1.0,0.0,0
2017-01-04 17:40:23,0.0,"Noteworthy ETF Inflows: DIA, AAPL, CAT, JPM",0.0,1.0,0.0,0
2017-01-04 17:44:07,0.0,Everyone has a plan until they get punched in the mouth: trader,0.0,1.0,0.0,0
2017-01-04 18:34:00,0.34,Chase plans to slash Sapphire Reserve card's bonus,0.181,0.517,0.302,1
2017-01-04 18:42:26,0.4588,Chase Sapphire Reserve cutting 100k sign-up bonus in half,0.125,0.583,0.292,1
2017-01-04 19:00:00,0.34,Chase Sapphire Reserve Card Bonus About to Be Cut – in Half,0.144,0.616,0.24,1
2017-01-04 20:06:00,0.1531,Be Careful Buying an Extended JPMorgan Chase,0.0,0.789,0.211,1
2017-01-04 21:37:21,0.0,Bank Stocks and the Warren Buffett Premium,0.0,1.0,0.0,0
2017-01-04 22:13:50,0.0,Trump pick for SEC chief may target foreign bribery enforcement,0.0,1.0,0.0,0
2017-01-04 23:36:35,0.7096,Is Strong Earnings Growth on the Horizon?,0.0,0.459,0.541,1
2017-01-04 23:40:27,-0.2732,[$$] Debt row highlights conflicts of interest,0.421,0.331,0.248,-1
2017-01-05 00:42:36,0.0,Trump names Wall Street lawyer Clayton as SEC chairman,0.0,1.0,0.0,0
2017-01-05 01:30:52,0.0,[$$] JPMorgan in row with Indonesia over equities rating,0.0,1.0,0.0,0
2017-01-05 14:06:05,0.0,Will Bank of America Raise Its Dividends in 2017?,0.0,1.0,0.0,0
2017-01-05 14:35:00,0.3818,JPMorgan Chase Institute’s Local Consumer Commerce Index Shows a 1.5 Percent Decrease in Consumer Spending Growth in September 2016,0.0,0.867,0.133,1
2017-01-05 14:37:09,0.0,"Financial Sector Update for 01/05/2017: KRC, DB, JPM, BAC, WFC, C, USB",0.0,1.0,0.0,0
2017-01-05 16:00:37,0.0,"As Big Banks’ FX Case Ends, Judge Urges Probe of Traders",0.0,1.0,0.0,0
2017-01-05 16:13:07,0.0,Trump Trade: JPMorgan's 2017 Equities Outlook,0.0,1.0,0.0,0
2017-01-05 17:53:36,0.4019,Will JPMorgan Chase’s 4Q16 Earnings Boost the Stock More?,0.0,0.748,0.252,1
2017-01-05 19:11:51,0.0,"Stock market slumps as banks, retailers get pummeled",0.0,1.0,0.0,0
2017-01-05 20:38:26,0.2716,The Fed's Dot Plot: The Most Important Chart for Bank Stocks,0.0,0.827,0.173,1
2017-01-05 21:01:16,0.0,"Travelers, American Express Sink DJIA Thursday",0.0,1.0,0.0,0
2017-01-05 21:05:42,0.0,What Do Analysts Forecast for JPMorgan Chase in 4Q16?,0.0,1.0,0.0,0
2017-01-05 21:25:40,-0.0772,"JPMorgan, Goldman, Other Banks Fall As 10-Year Treasury Yields Drop",0.176,0.672,0.151,0
2017-01-05 21:44:19,0.0,"World stocks rise; dollar dips on U.S. labour data, yuan surge",0.0,1.0,0.0,0
2017-01-05 22:36:41,-0.296,Dow Jones Industrial Average Ends Lower; Nasdaq Nabs New High,0.196,0.804,0.0,-1
2017-01-05 22:52:00,0.0,Report : Frontier Airlines Preparing For IPO,0.0,1.0,0.0,0
2017-01-06 00:01:07,-0.3875,How JPMorgan could not save Italian bank,0.305,0.695,0.0,-1
2017-01-06 00:36:32,0.0,5 Stocks to Buy on Global Manufacturing Resurgence,0.0,1.0,0.0,0
2017-01-06 02:40:46,0.0,Frontier Airlines hires banks to plan IPO - New York Times,0.0,1.0,0.0,0
2017-01-06 06:36:05,0.0,PRESS DIGEST- New York Times business news - Jan 6,0.0,1.0,0.0,0
2017-01-06 11:39:00,0.0,Executive Edge: Stocks to watch at JPM health conference,0.0,1.0,0.0,0
2017-01-06 12:36:15,0.7184,Interest Rate Hikes Will Drive JPMorgan’s Net Interest Margins,0.0,0.538,0.462,1
2017-01-06 13:53:42,0.0,Financials and Industrials Sectors Weighed on the S&P 500,0.0,1.0,0.0,0
2017-01-06 14:05:53,0.25,What Sets Wells Fargo Apart?,0.0,0.667,0.333,1
2017-01-06 14:06:40,0.4404,Are JPMorgan’s Capital Returns Attractive for Investors?,0.0,0.674,0.326,1
2017-01-06 14:56:58,0.0,"Financial Sector Update for 01/06/2017: MS, CG, JPM, BAC, WFC, C, USB",0.0,1.0,0.0,0
2017-01-06 15:00:12,0.0,"[$$] After Retiring From Washington Mutual, Louis Pepper Couldn't Let Go",0.0,1.0,0.0,0
2017-01-06 16:18:00,0.0,"Nasdaq, S&P 500 Set Record Highs, Dow Just Below 20,000 - U.S. Commentary",0.0,1.0,0.0,0
2017-01-06 16:40:07,0.0,"The Zacks Analyst Blog Highlights: JPMorgan, EnerSys, Altra Industrial Motion, Konica Minolta, Angang Steel and Tate & Lyle",0.0,1.0,0.0,0
2017-01-06 17:27:00,0.7964,The 'Super Bowl' for health care investors,0.0,0.413,0.587,1
2017-01-06 17:38:28,0.0,"Stock Market News for January 06, 2017",0.0,1.0,0.0,0
2017-01-06 17:39:29,0.0,"XLF, FYT: Big ETF Inflows",0.0,1.0,0.0,0
2017-01-06 17:40:46,0.0,Bank of America Corp (BAC) Stock Still Has Room to Run,0.0,1.0,0.0,0
2017-01-06 18:28:47,0.368,Earnings Preview: JP Morgan Chase Q4 2016 (JPM),0.0,0.734,0.266,1
2017-01-06 18:49:46,0.0772,"After Troubled 2016 Ends On Strong Note For Mutual Funds, What's Ahead For 2017",0.164,0.656,0.18,0
2017-01-06 21:40:25,-0.3291,"Higher wages push stocks to records, but Dow misses 20,000",0.207,0.793,0.0,-1
2017-01-06 21:49:54,0.6369,The 5 Best Dow Jones Stocks in 2016,0.0,0.588,0.412,1
2017-01-06 22:05:43,-0.4019,Why Analysts Have a Negative Outlook for Wells Fargo,0.316,0.513,0.171,-1
2017-01-06 22:46:13,0.5106,"Big-Cap Techs Have Strong Week As Dow Nears 20,000",0.0,0.708,0.292,1
2017-01-06 23:16:23,0.5106,Cramer's game plan: Banks will be in hog heaven next week,0.0,0.752,0.248,1
2017-01-06 23:58:27,0.0,Cramer Remix: Drug stocks under the microscope next week,0.0,1.0,0.0,0
2017-01-07 06:48:32,0.0,Can the Bank Stock Rally Continue?,0.0,1.0,0.0,0
2017-01-07 13:00:59,0.0,"Big Banks, Delta, Auto Show, Drug Updates Lead Investing Action Plan",0.0,1.0,0.0,0
2017-01-07 13:08:32,0.368,JP Morgan reports Q4 results January 13,0.0,0.703,0.297,1
2017-01-07 14:00:00,0.0,"Week Ahead On Wall Street: Banks Kick Off Earnings Season, Trump Holds Press Conference",0.0,1.0,0.0,0
2017-01-07 14:45:45,0.0,"The Bull-Bear Case for DJIA Financial Stocks in 2017: Amex, Goldman Sachs, JPMorgan, Visa, Travelers",0.0,1.0,0.0,0
2017-01-07 16:40:00,0.0,Why Financial Stocks Could Stay Red-Hot,0.0,1.0,0.0,0
2017-01-07 16:50:06,0.0,Is JPMorgan Chase Stock a Buy in 2017?,0.0,1.0,0.0,0
2017-01-08 13:16:20,0.0,[$$] Banks rush to bond market ahead of rates rise,0.0,1.0,0.0,0
2017-01-08 13:55:43,0.4588,Chase Sapphire Reserve Card Is Cutting Its Bonus Points,0.125,0.583,0.292,1
2017-01-08 15:15:00,0.0,What to Expect From 3 Major Bank Earnings,0.0,1.0,0.0,0
2017-01-08 16:13:09,0.0772,[$$] Saudi Aramco gets ready for 'no ordinary IPO',0.188,0.598,0.214,0
2017-01-08 21:46:50,0.0,[$$] Morgan Stanley in talks to sell oil tanker stake,0.0,1.0,0.0,0
2017-01-09 04:51:51,0.0,[$$] Indonesia Plans New Rules for Market Reports After J.P. Morgan Downgrade,0.0,1.0,0.0,0
2017-01-09 07:13:04,0.0,Indonesia bars JPMorgan from next dollar sukuk issuance - finmin official,0.0,1.0,0.0,0
2017-01-09 08:43:00,0.0,Futures Pointing To Mixed Open On Wall Street - U.S. Commentary,0.0,1.0,0.0,0
2017-01-09 09:55:45,0.0,JPM's Bell: Potential for Four Fed Rate Hikes in 2017,0.0,1.0,0.0,0
2017-01-09 09:57:09,0.0,Indonesia bars JPMorgan from next dollar sukuk issuance - official,0.0,1.0,0.0,0
2017-01-09 10:03:15,0.0258,Bell: Apparently Single Market Doesn’t Matter to U.K.,0.0,0.864,0.136,0
2017-01-09 10:04:05,0.0,Indonesia bars JPMorgan from next dollar sukuk issuance: official,0.0,1.0,0.0,0
2017-01-09 10:12:31,0.6369,Ashworth: China Doing Their Best to Control Outflows,0.0,0.625,0.375,1
2017-01-09 10:17:21,0.5719,JPM's Bell: Small Chance for European Populist Parties,0.0,0.561,0.439,1
2017-01-09 10:22:03,-0.34,JPM's Bell: Trump Tariffs a Serious Global Eco Risk,0.362,0.638,0.0,-1
2017-01-09 10:24:22,0.3612,Ashworth: Bonds on Natural Journey to Higher Yields,0.0,0.737,0.263,1
2017-01-09 10:32:00,0.0,Stocks Turning In Mixed Performance In Morning Trading - U.S. Commentary,0.0,1.0,0.0,0
2017-01-09 11:55:00,0.0,Stocks Remain Mixed In Mid-Day Trading - U.S. Commentary,0.0,1.0,0.0,0
2017-01-09 12:36:11,0.4404,Is JPMorgan Attractive at Its Current Valuations?,0.0,0.674,0.326,1
2017-01-09 13:25:16,0.0,BOVE: Here's why bank stocks have been getting 'ahead of themselves',0.0,1.0,0.0,0
2017-01-09 13:38:00,0.5574,BioMarin CEO: Positive results for hemophilia treatment,0.0,0.625,0.375,1
2017-01-09 15:09:55,0.0,[$$] Indonesia Plans New Rules for Market Reports,0.0,1.0,0.0,0
2017-01-09 15:51:00,0.7964,J.P. Morgan Asset Management Outlines Three Ways Plan Sponsors May Help Improve Participant Retirement Outcomes in a Low-Return World,0.0,0.649,0.351,1
2017-01-09 16:11:00,0.0,Stocks Close Mixed Following Lackluster Trading Session - U.S. Commentary,0.0,1.0,0.0,0
2017-01-09 16:20:08,0.4939,"A primer for one of nation's largest health care conferences, Austin companies included",0.0,0.775,0.225,1
2017-01-09 16:22:44,-0.2732,Bitcoin exchange operator pleads guilt in U.S. case tied to JPMorgan hack,0.16,0.84,0.0,-1
2017-01-09 16:41:59,-0.4215,Bitcoin exchange operator pleads guilty in U.S. case tied to JPMorgan hack,0.203,0.797,0.0,-1
2017-01-09 16:50:11,0.0,Financial ETF Dips At Start Of Key Earnings Week For Banking Giants,0.0,1.0,0.0,0
2017-01-09 16:51:07,0.0,AA Still Kicks Off Q4? It???s Yellow Pages Mentality,0.0,1.0,0.0,0
2017-01-09 16:52:55,0.0,"Bank of America, JPMorgan, Citigroup and AIG are part of Zacks Earnings Preview",0.0,1.0,0.0,0
2017-01-09 16:53:33,-0.128,Co-Starring Demand and Supply: Global Week Ahead,0.2,0.8,0.0,-1
2017-01-09 16:53:50,0.0,Stocks Most Likely to Beat Earnings for the Week of January 9th,0.0,1.0,0.0,0
2017-01-09 18:01:00,0.296,Soft Start Seen For South Korea Shares,0.0,0.732,0.268,1
2017-01-09 18:31:00,-0.4215,Malaysia Stock Market May See Further Weakness,0.318,0.682,0.0,-1
2017-01-09 18:51:46,0.0,These 5 Oil Stocks Were Smoking Hot in December,0.0,1.0,0.0,0
2017-01-09 19:02:00,0.5859,Win Streak May End For Singapore Bourse,0.0,0.612,0.388,1
2017-01-09 19:31:00,-0.296,Taiwan Market May Open Under Pressure,0.306,0.694,0.0,-1
2017-01-09 20:01:00,-0.296,China Stock Market May Turn Lower Again On Tuesday,0.216,0.784,0.0,-1
2017-01-09 20:16:00,-0.2023,Rally May Stall For Hong Kong Stock Market,0.205,0.795,0.0,-1
2017-01-09 21:01:00,-0.25,Indonesia Stock Market May Extend Losses,0.321,0.476,0.202,-1
2017-01-09 21:31:00,0.0,Continued Consolidation Tipped For Thai Stock Market,0.0,1.0,0.0,0
2017-01-09 21:41:43,0.743,JPMorgan's Dimon says strong economy will speed interest rate hikes,0.0,0.559,0.441,1
2017-01-10 00:01:00,0.3182,Cramer: Stocks Need to Cool Down,0.0,0.685,0.315,1
2017-01-10 01:47:47,0.0,[$$] Indonesia Urges Bond Dealers to Issue Credible Research Reports,0.0,1.0,0.0,0
2017-01-10 05:02:54,0.2648,Citigroup may benefit less from tax cuts than other U.S. banks,0.139,0.646,0.215,1
2017-01-10 10:21:57,-0.2732,‘Cartel’ Currency Traders Said to Face U.S. Rigging Charges,0.208,0.792,0.0,-1
2017-01-10 10:21:57,-0.2732,FX ‘Cartel’ Traders Said to Face U.S. Rigging Charges,0.208,0.792,0.0,-1
2017-01-10 12:08:00,0.0516,"Stocks Move To The Upside, Nasdaq Reaches Record High - U.S. Commentary",0.0,0.893,0.107,0
2017-01-10 12:10:28,0.0,JPMorgan Chase CEO Jamie Dimon on reform of Dodd-Frank,0.0,1.0,0.0,0
2017-01-10 12:11:42,0.3182,JPMorgan Chase CEO Jamie Dimon: Optimistic economy will go north of 3%,0.0,0.827,0.173,1
2017-01-10 12:45:00,-0.34,6 Signs That You Need To Fire Your Financial Advisor,0.231,0.769,0.0,-1
2017-01-10 13:37:55,0.5859,JPMorgan CEO Jamie Dimon: U.S. economy is ok and probably getting stronger,0.0,0.676,0.324,1
2017-01-10 13:51:00,0.4939,Biotech and health care sectors outperform the S&P,0.0,0.686,0.314,1
2017-01-10 14:19:40,0.0,"Pathfinder Bancorp, Inc. (PBHC) Ex-Dividend Date Scheduled for January 11, 2017",0.0,1.0,0.0,0
2017-01-10 14:20:41,0.0,"City Holding Company (CHCO) Ex-Dividend Date Scheduled for January 11, 2017",0.0,1.0,0.0,0
2017-01-10 14:20:55,0.0,"Norwood Financial Corp. (NWFL) Ex-Dividend Date Scheduled for January 11, 2017",0.0,1.0,0.0,0
2017-01-10 14:29:11,0.0,"Financial Sector Update for 01/10/2017: CSFL, CIO, JPM, BAC, WFC, C, USB",0.0,1.0,0.0,0
2017-01-10 16:17:00,0.0,Stocks Close Mixed For Second Consecutive Session - U.S. Commentary,0.0,1.0,0.0,0
2017-01-10 16:51:53,0.0,CBOE Holdings Prices Notes to Partly Fund Bats Acquisition,0.0,1.0,0.0,0
2017-01-10 17:10:00,-0.7034,7 Things To Look For When Financials Post 4Q Earnings,0.377,0.623,0.0,-1
2017-01-10 17:42:00,0.0,"Sell Goldman, Says Citigroup",0.0,1.0,0.0,0
2017-01-10 17:52:09,0.0,Bank of America Corp (BAC) Q4 Earnings Preview,0.0,1.0,0.0,0
2017-01-10 18:01:00,0.5994,Tech Shares May Afford KOSPI Mild Support,0.0,0.505,0.495,1
2017-01-10 18:25:00,0.0,What to Expect When These 3 Mega-Banks Report Earnings on Friday,0.0,1.0,0.0,0
2017-01-10 18:31:00,0.0,Malaysia Bourse Likely Rangebound On Wednesday,0.0,1.0,0.0,0
2017-01-10 19:01:00,0.5859,Win Streak May End For Singapore Stock Market,0.0,0.648,0.352,1
2017-01-10 19:31:00,0.2023,Taiwan Stock Market May Advance On Tech Bargain Hunting,0.0,0.816,0.184,1
2017-01-10 20:01:00,-0.25,China Bourse May Remain Stuck In Neutral On Wednesday,0.2,0.8,0.0,-1
2017-01-10 20:16:00,0.5267,Hong Kong Market May Snap Winning Streak,0.0,0.638,0.362,1
2017-01-10 20:53:15,0.34,Options Insight: How to Play JPMorgan,0.0,0.676,0.324,1
2017-01-10 21:01:00,0.0772,Indonesia Shares May Extend Losing Streak,0.274,0.316,0.411,0
2017-01-10 21:31:00,-0.296,Renewed Selling Pressure Tipped For Thai Stocks,0.268,0.732,0.0,-1
2017-01-10 21:51:21,0.2023,"Top Research Reports for Starbucks, JPMorgan & Texas Instruments",0.0,0.795,0.205,1
2017-01-10 21:54:01,0.0,Kevin Kelly's JPMorgan Options Trade,0.0,1.0,0.0,0
2017-01-10 22:37:49,0.0,What to Expect of BlackRock Earnings in 4Q16,0.0,1.0,0.0,0
2017-01-10 22:52:07,0.0,What's Next For Celgene,0.0,1.0,0.0,0
2017-01-11 00:25:34,0.0258,"[$$] The Dow Jones Industrial Average and 20,000 - does it matter?",0.0,0.901,0.099,0
2017-01-11 01:16:47,0.0,JPMorgan Found in Probe to Have Retaliated Against Adviser,0.0,1.0,0.0,0
2017-01-11 03:45:58,-0.2732,U.S. charges three traders in forex rigging probe,0.231,0.769,0.0,-1
2017-01-11 03:56:39,0.0,Indonesia finance ministry issues new rules for bond dealers,0.0,1.0,0.0,0
2017-01-11 04:01:59,0.0,[$$] Saudi Arabia plans bond deal to help finance budget deficit,0.188,0.625,0.188,0
2017-01-11 08:52:00,0.0,Futures Pointing To Roughly Flat Open On Wall Street - U.S. Commentary,0.0,1.0,0.0,0
2017-01-11 10:45:00,0.4404,JPMorgan Chase and CCSSO Announce $20 Million to Improve Career Education for Young People in 10 U.S. States,0.0,0.854,0.146,1
2017-01-11 12:00:00,0.7845,Amazon and Chase Introduce New Prime Rewards Visa Card With 5% Back on All Amazon.com Purchases and Rewards Everywhere Else You Shop,0.0,0.706,0.294,1
2017-01-11 12:11:00,0.0,Stocks Seeing Volatility As Trump Holds Press Conference - U.S. Commentary,0.0,1.0,0.0,0
2017-01-11 12:37:51,0.1779,BlackRock iShares Expected to Garner Assets on Equities in 4Q16,0.0,0.841,0.159,1
2017-01-11 12:40:13,-0.296,JPMorgan Chase CEO Jamie Dimon: I’m worried about the Eurozone,0.196,0.804,0.0,-1
2017-01-11 12:42:03,0.0,JPMorgan Chase CEO Jamie Dimon: We have to compete with Chinese banks,0.0,1.0,0.0,0
2017-01-11 13:54:02,0.0,Will Bank of America Raise Its Dividend This Year?,0.0,1.0,0.0,0
2017-01-11 13:55:00,0.5473,"JP Morgan, Wells Fargo Report Earnings Friday the 13th (JPM, WFC)",0.0,0.665,0.335,1
2017-01-11 14:20:16,0.0,"Parke Bancorp, Inc. (PKBK) Ex-Dividend Date Scheduled for January 12, 2017",0.0,1.0,0.0,0
2017-01-11 14:21:17,0.0,"PNC Financial Services Group, Inc.  (PNC) Ex-Dividend Date Scheduled for January 12, 2017",0.0,1.0,0.0,0
2017-01-11 14:21:20,0.0,"Camden National Corporation (CAC) Ex-Dividend Date Scheduled for January 12, 2017",0.0,1.0,0.0,0
2017-01-11 14:37:09,0.0,Three things to watch as the big US banks turn in their quarterly results,0.0,1.0,0.0,0
2017-01-11 14:56:32,0.0,3 Charts Every Bristol-Myers Squibb Shareholder Needs to See,0.0,1.0,0.0,0
2017-01-11 16:21:00,0.0,Stocks Close Higher Following Trump-Inspired Volatility - U.S. Commentary,0.0,1.0,0.0,0
2017-01-11 17:01:40,0.0,"The Zacks Analyst Blog Highlights: JPMorgan, Texas Instruments, Starbucks, ConAgra and NVIDIA",0.0,1.0,0.0,0
2017-01-11 17:07:07,-0.4404,TIMELINE-The global FX rigging scandal,0.42,0.58,0.0,-1
2017-01-11 17:41:00,0.0,Analyst: We see 50% upside for banks over next three year...,0.0,1.0,0.0,0
2017-01-11 17:58:07,0.25,Bartosiak: Trading Wells Fargo (WFC) Earnings with Options,0.0,0.778,0.222,1
2017-01-11 18:57:58,0.5267,Trade JPMorgan Chase & Co. (JPM) Stock for Earnings Riches,0.0,0.702,0.298,1
2017-01-11 19:09:49,0.0,Is JPMorgan Chase Stock Cheap or Expensive?,0.0,1.0,0.0,0
2017-01-11 19:20:29,0.0857,"JP Morgan Securities to pay $900,000 for supervision failures -CFTC",0.291,0.396,0.313,0
2017-01-11 19:58:07,0.0,Take Tesla Motors Inc (TSLA) Stock on a Bullish Test Drive,0.0,1.0,0.0,0
2017-01-11 19:58:15,0.4404,"The Amazon.com, Inc (AMZN) Prime Card Just Got Better",0.0,0.734,0.266,1
2017-01-11 20:01:00,0.0,Bank Stocks: Just Buy Them All?,0.0,1.0,0.0,0
2017-01-11 20:19:05,-0.128,Amazon’s new 5% back card is its next shrewd move to dominate retail,0.111,0.889,0.0,-1
2017-01-11 20:46:17,-0.296,"J.P. Morgan Securities to pay $900,000 for supervision failures -CFTC",0.324,0.515,0.162,-1
2017-01-11 20:56:15,0.7003,Can Wells Fargo & Co. (WFC) Win Back Its Credibility?,0.0,0.547,0.453,1
2017-01-11 21:11:17,0.0,Amazon's Latest Perk For Prime Members? 5% Back Visa Card,0.0,1.0,0.0,0
2017-01-11 21:55:00,0.0,[video]Here Is What to Expect From JPMorgan Chase's Earnings,0.0,1.0,0.0,0
2017-01-11 21:56:31,0.0,5 Major Bank Stocks Set to Beat Earnings Estimates in Q4,0.0,1.0,0.0,0
2017-01-11 21:57:13,0.0,10 Stocks to Buy for Donald Trump’s Second Wind,0.0,1.0,0.0,0
2017-01-11 22:48:00,0.0,Cantor Fitzgerald CEO: Financials will continue to power ...,0.0,1.0,0.0,0
2017-01-11 22:50:10,0.0,Making Sense of the Earnings Picture,0.0,1.0,0.0,0
2017-01-12 00:13:30,0.0516,[$$] US lawmakers challenge Wells Fargo over rise in overdraft charges,0.157,0.597,0.246,0
2017-01-12 02:59:46,0.296,Asian shares mixed after Trump offers scant policy details,0.0,0.784,0.216,1
2017-01-12 08:54:00,0.0,Stocks May Give Back Ground In Early Trading - U.S. Commentary,0.0,1.0,0.0,0
2017-01-12 11:15:00,0.6369,Here's Why 2017 Could Be The Best Year In Wall Street History,0.0,0.724,0.276,1
2017-01-12 11:41:11,0.0,"Big Banks Q4 Earnings to Watch on Jan 13: JPM, BAC, WFC, PNC",0.0,1.0,0.0,0
2017-01-12 12:01:00,0.3818,These Too-Big-to-Fail Banks Can't Depend on Trump to Sustain Their Stunning Rallies,0.0,0.809,0.191,1
2017-01-12 12:15:58,-0.4767,FX ‘Cartel’ Traders Face Tough Fight on U.S. Extradition,0.369,0.631,0.0,-1
2017-01-12 12:45:00,0.3818,Amazon's New Credit Card Primed To Disrupt Retail,0.0,0.729,0.271,1
2017-01-12 12:59:04,0.0,Why Q4 Earnings Should Supplement JPMorgan's (JPM) Rally,0.0,1.0,0.0,0
