publication_date,compound,headline,neg,neu,pos,label
2017-01-30 20:35:43,0.0,Chevron: Why Did Its Implied Volatility Fall after 4Q16?,0.0,1.0,0.0,0
2017-01-30 20:43:53,0.0,5 Stocks to Watch Before the Market Opens Tomorrow,0.0,1.0,0.0,0
2017-01-30 21:11:27,0.0,"Pre-Market Earnings Report for January 31, 2017 :  XOM, PFE, MA, LLY, UPS, TMO, SPG, DHR, AET, S, VLO, HCA",0.0,1.0,0.0,0
2017-01-30 21:32:30,0.0,"Noteworthy Monday Option Activity: WYNN, XOM, BA",0.0,1.0,0.0,0
2017-01-30 21:52:53,0.0,"Apple, MasterCard, Exxon, EA, AMD, Fed: Investing Action Plan",0.0,1.0,0.0,0
2017-01-30 22:17:00,0.802,One of Exxon's Businesses Could Be About to Reveal a Huge Profit Improvement,0.0,0.523,0.477,1
2017-01-30 22:31:50,0.0,Monday's ETF with Unusual Volume: NOBL,0.0,1.0,0.0,0
2017-01-30 22:42:00,0.25,Gartman: Valero will be at advantage over other refiners,0.0,0.8,0.2,1
2017-01-30 23:40:48,0.0,Apple earnings on deck — What you need to know in markets on Tuesday,0.0,1.0,0.0,0
2017-01-31 00:00:00,0.0,Exxon Set for Early Victory as Congress to Rescind Payments Rule,0.0,1.0,0.0,0
2017-01-31 01:02:00,-0.2732,Is The Market Starting To Price In Trump Risk?,0.208,0.792,0.0,-1
2017-01-31 08:04:00,0.0,Exxon Mobil Corp. Bottom Line Falls 40% In Q4,0.0,1.0,0.0,0
2017-01-31 08:32:00,0.0,Exxon Mobil Q4 16 Earnings Conference Call At 9:30 AM ET,0.0,1.0,0.0,0
2017-01-31 08:34:00,0.3182,"Exxon Mobil Q4 Profit Down 40%, Results Miss View",0.139,0.609,0.252,1
2017-01-31 08:52:12,0.0,CPC pipeline to ship 10.4 mln t of oil from Kashagan in 2017,0.0,1.0,0.0,0
2017-01-31 09:00:00,-0.25,Stocks May See Further Downside In Early Trading - U.S. Commentary,0.182,0.818,0.0,-1
2017-01-31 09:44:09,0.0,CPC pipeline plans 72-hour stoppages in April and September,0.0,1.0,0.0,0
2017-01-31 10:57:00,-0.4019,Canadian Stocks Are Extending Their Losses In Early Trade - Canadian Commentary,0.213,0.787,0.0,-1
2017-01-31 12:02:00,-0.5719,Stocks Remain Mostly Negative In Mid-Day Trading - U.S. Commentary,0.316,0.684,0.0,-1
2017-01-31 12:07:06,0.0,Q4 2016 Exxon Mobil Corp Earnings Release - 08:00 am ET,0.0,1.0,0.0,0
2017-01-31 13:00:00,0.0,ExxonMobil Earns $7.8 Billion in 2016; $1.7 Billion During Fourth Quarter,0.0,1.0,0.0,0
2017-01-31 13:04:30,-0.2263,Exxon Misses Estimates as $2 Billion Writedown Erodes Cash,0.192,0.808,0.0,-1
2017-01-31 13:04:30,0.3182,Exxon’s Profit Miss Shows No One Immune From Market Ravages,0.255,0.403,0.342,1
2017-01-31 13:10:15,0.6597,Exxon Mobil quarterly profit drops after asset write-down,0.0,0.526,0.474,1
2017-01-31 13:10:49,-0.2263,Exxon Mobil misses on fourth-quarter earnings,0.275,0.725,0.0,-1
2017-01-31 13:16:28,0.1027,Investors wait to see if Apple delivers on Tim Cook's promise as Silicon Valley protests Trump,0.104,0.769,0.126,1
2017-01-31 13:29:00,-0.5719,Exxon Mobil earnings badly miss estimates as oil giant takes a $2 billion impairment,0.299,0.701,0.0,-1
2017-01-31 13:31:02,0.0,"Cullinan Associates Inc Buys NYSE:COH, NAS:JD, NYSE:SNY, Sells BMY, XOM, AFL",0.0,1.0,0.0,0
2017-01-31 14:08:00,0.2732,Cramer: Exxon's done well to preserve the balance sheet,0.0,0.792,0.208,1
2017-01-31 14:30:02,0.0,ExxonMobil (XOM) Beats on Q4 Earnings & Revenues,0.0,1.0,0.0,0
2017-01-31 14:33:21,0.0,6 Gold Statistics That Will Blow You Away,0.0,1.0,0.0,0
2017-01-31 14:45:14,0.0,Why Exxon Mobil Earnings Tumbled 40%,0.0,1.0,0.0,0
2017-01-31 14:49:28,0.6486,"Walmart ups the ante on free shipping, Apple's growth challenge, ExxonMobil misses estimates",0.105,0.497,0.398,1
2017-01-31 14:51:33,-0.5423,"Stock Futures Defensive as Immigration Ban, Earnings Weigh on Wall Street",0.263,0.657,0.08,-1
2017-01-31 14:57:00,0.0,ExxonMobil: An Earnings Yawn?,0.0,1.0,0.0,0
2017-01-31 15:33:58,0.2263,These Stocks Have Paid Dividends for Over 100 Years in a Row -- Are Any Worth Buying?,0.0,0.888,0.112,1
2017-01-31 16:16:00,0.0,Nasdaq Inches Higher But Dow And S&P 500 Close In The Red - U.S. Commentary,0.0,1.0,0.0,0
2017-01-31 16:45:09,0.0,Trump Dump Continues As Stocks Sell Off; Will Apple Sales Growth Return?,0.171,0.658,0.171,0
2017-01-31 17:31:12,0.0,"Schulhoff & Co Inc Buys ITW, WFC, Sells MON, ASIX",0.0,1.0,0.0,0
2017-01-31 17:31:49,0.0,Why Exxon Mobil Corporation (XOM) Q4 Earnings Trump Reality,0.0,1.0,0.0,0
2017-01-31 17:35:10,-0.5994,Trade War Concerns Coming Home to Roost,0.394,0.606,0.0,-1
2017-01-31 17:39:00,0.4404,Top energy analyst: Too early to give up on the big oils,0.0,0.719,0.281,1
2017-01-31 18:07:40,0.0,Exxon’s earnings: Expect an update on plans for the Permian Basin,0.0,1.0,0.0,0
2017-01-31 18:15:00,0.0,This Is Where Goldman Sachs' Head Is At on Exxon After Massive Write-Down,0.0,1.0,0.0,0
2017-01-31 18:24:55,0.0,"Early movers: UAA, XOM, UPS, MA, LLY, HOG, PFE & more",0.0,1.0,0.0,0
2017-01-31 18:32:38,-0.5423,"Midday Update: Investors Unsettled by Fallout From Immigration Order, Missed Q4 Results From UnderArmour",0.273,0.727,0.0,-1
2017-01-31 18:36:37,0.0,Edited Transcript of XOM earnings conference call or presentation 31-Jan-17 2:30pm GMT,0.0,1.0,0.0,0
2017-01-31 18:37:00,0.2023,"Exxon Investors Becoming 'Fatigued,' Top Analyst Says",0.0,0.769,0.231,1
2017-01-31 18:38:56,0.0,"6 Hot Stocks Among Shorts: IBM, Exxon Mobil And More",0.0,1.0,0.0,0
2017-01-31 18:47:00,-0.25,South Korea Stock Market May Extend Losses,0.287,0.532,0.181,-1
2017-01-31 19:02:00,0.0,Singapore Shares May Open Under Pressure,0.262,0.476,0.262,0
2017-01-31 19:03:04,-0.7865,ExxonMobil 4Q earnings dive on low oil prices,0.536,0.464,0.0,-1
2017-01-31 19:31:34,0.5106,Exxon Mobil (XOM) Tops Q4 Earnings on Higher Realizations,0.0,0.708,0.292,1
2017-01-31 19:32:42,-0.296,Why Fitbit Inc (FIT) Stock Can’t Fall Much Lower Than This,0.18,0.82,0.0,-1
2017-01-31 19:49:11,0.1655,Exxon boosts capital budget but takes $2 bln charge from XTO deal,0.0,0.87,0.13,1
2017-01-31 19:59:54,0.2263,Exxon surprises Wall Street with its plan to ramp up spending,0.0,0.84,0.16,1
2017-01-31 20:02:00,-0.4939,Hong Kong Bourse In Line For Further Damage,0.314,0.686,0.0,-1
2017-01-31 20:15:00,0.0,‘Good’ OPEC Compliance Pushes Oil Prices Higher,0.0,1.0,0.0,0
2017-01-31 21:01:07,0.1655,Exxon boosts capital budget but takes $2 billion charge from XTO deal,0.0,0.87,0.13,1
2017-01-31 21:02:00,-0.1027,Losing Streak May Continue For Indonesia Shares,0.265,0.51,0.224,-1
2017-01-31 21:08:44,-0.6166,"Exxon reports big drop in 4Q profit, takes gas write-down",0.412,0.416,0.172,-1
2017-01-31 21:13:17,0.3182,"Exxon Boosts Investment As Activity Rises, Pushes Back On Border Tax",0.0,0.813,0.187,1
2017-01-31 21:18:51,-0.7845,"Weak earnings, Trump fears pressure US stocks",0.664,0.336,0.0,-1
2017-01-31 21:32:00,-0.296,Lower Open Tipped For Thai Stock Market,0.268,0.732,0.0,-1
2017-01-31 22:11:16,-0.4019,"Close Update: Dow Plagued by Immigration Ban and Earnings, But Ends Higher for Third Straight Month",0.185,0.718,0.097,-1
2017-01-31 22:26:56,0.0,Business Highlights,0.0,1.0,0.0,0
2017-01-31 22:35:12,0.4404,[$$] Exxon Profit Tumbles on Charge; Revenue Rises,0.0,0.707,0.293,1
2017-01-31 23:25:00,0.3818,Brighter skies ahead for Exxon Mobil?,0.0,0.658,0.342,1
2017-02-01 01:00:00,-0.5096,It's Still Not a Great Time to Be Big Oil,0.292,0.708,0.0,-1
2017-02-01 01:11:28,-0.6166,Exxon reports big drop in 4Q profit,0.501,0.289,0.21,-1
2017-02-01 02:27:00,-0.25,An Update On The 'Smart Money' Crude Oil Short Position,0.257,0.556,0.188,-1
2017-02-01 04:58:02,0.0,[$$] Trump Inauguration Drew More Than 18 Corporate Donors,0.0,1.0,0.0,0
2017-02-01 11:30:53,-0.2263,"Seaward Management Limited Partnership Buys PFE, DIS, VWO, Sells MCK, FOXA, CVS",0.147,0.853,0.0,-1
2017-02-01 12:38:59,-0.5719,"Crude Oil Prices Rise, Chevron and ExxonMobil Fall",0.346,0.654,0.0,-1
2017-02-01 13:32:04,0.0,Exxon’s New Chief Faces Same Old Question,0.0,1.0,0.0,0
2017-02-01 14:10:00,0.0,"Coach, ExxonMobil and Under Armour Earnings Reports Drive Stocks",0.0,1.0,0.0,0
2017-02-01 14:30:59,-0.4278,"First Interstate Bank Buys SPY, WFC, LOW, Sells USB, BBT, PG",0.221,0.779,0.0,-1
2017-02-01 15:17:00,-0.1531,ExxonMobil: The Energy Sector's Biggest Problem?,0.307,0.455,0.239,-1
2017-02-01 15:33:35,0.0,ExxonMobil's Earnings Slip on a Rare Writedown,0.0,1.0,0.0,0
2017-02-01 15:47:00,0.0,Senate Votes To Confirm Rex Tillerson As Secretary Of State,0.0,1.0,0.0,0
2017-02-01 16:12:14,0.0,Why ExxonMobil’s 4Q16 Earnings Beat Estimates,0.0,1.0,0.0,0
2017-02-01 16:12:24,0.0,Analyzing the Trend in ExxonMobil’s 4Q16 Segmental Earnings,0.0,1.0,0.0,0
2017-02-01 16:55:12,-0.6597,"Crude Oil Price Ignores Inventory Growth, Believes in OPEC Cuts",0.482,0.361,0.157,-1
2017-02-01 17:31:56,0.0,"VTI, XOM, JNJ, T: Large Inflows Detected at ETF",0.0,1.0,0.0,0
2017-02-01 17:34:21,0.0,"Company News for February 01, 2017",0.0,1.0,0.0,0
2017-02-01 18:05:46,0.0,How Did ExxonMobil Stock Perform after Its Earnings?,0.0,1.0,0.0,0
2017-02-01 18:44:00,-0.296,[$$] ExxonMobil Cuts EPS View by Ending Buybacks,0.239,0.761,0.0,-1
2017-02-01 18:50:57,0.2732,Here’s what oil experts think of what Trump has done for the energy markets so far,0.0,0.877,0.123,1
2017-02-01 19:35:43,0.0,Analysts’ Ratings for ExxonMobil after Its Earnings,0.0,1.0,0.0,0
2017-02-01 19:58:21,0.0,U.S. Senate confirms former Exxon CEO as Secretary of State,0.0,1.0,0.0,0
2017-02-01 19:59:07,0.0,Former Exxon CEO Tillerson Confirmed as U.S. Secretary of State,0.0,1.0,0.0,0
2017-02-01 19:59:07,0.0,Former Exxon CEO Tillerson Confirmed as Secretary of State,0.0,1.0,0.0,0
2017-02-01 21:15:06,0.0,Former Exxon Mobil CEO Rex Tillerson confirmed as secretary of state,0.0,1.0,0.0,0
2017-02-01 22:02:25,0.0,What To Expect From Royal Dutch Shell's 4Q'16 Earnings?,0.0,1.0,0.0,0
2017-02-01 22:08:00,0.0,What To Expect From Rex Tillerson's State Department,0.0,1.0,0.0,0
2017-02-01 22:19:41,0.0,Trump's most endangered Cabinet nominee,0.0,1.0,0.0,0
2017-02-01 22:26:46,0.0,Former Exxon CEO Rex Tillerson was confirmed as chief diplomat in a combative America,0.0,1.0,0.0,0
2017-02-01 22:30:51,-0.3818,"Dow Jones Industrial Average Snaps Losing Streak After Apple, Fed",0.224,0.776,0.0,-1
2017-02-01 23:00:00,0.0,U.S. Shale Sees Rebound In 2017…But Mostly From The Permian,0.0,1.0,0.0,0
2017-02-02 00:01:01,0.2732,Cheaper renewables to halt coal and oil demand growth from 2020 -research,0.106,0.709,0.184,1
2017-02-02 01:15:48,0.5719,[$$] Rex Tillerson Wins Senate Confirmation to Be Secretary of State,0.0,0.73,0.27,1
2017-02-02 01:17:32,0.0,Trump: Tillerson Has ‘Unique Skills’ to Lead State Dept.,0.0,1.0,0.0,0
2017-02-02 02:07:30,0.5719,[$$] Tillerson Wins Senate Confirmation to Be Secretary of State,0.0,0.709,0.291,1
2017-02-02 04:26:47,0.0,Rex Tillerson Sworn In as U.S. Secretary of State,0.0,1.0,0.0,0
2017-02-02 06:26:17,-0.3818,"OPEC, Russia spare Asia oil supply cuts in fight to hold market share",0.282,0.588,0.129,-1
2017-02-02 06:31:05,0.0,4 Things to Know About the Q4 Earnings Season,0.0,1.0,0.0,0
2017-02-02 07:00:02,0.0,Tillerson Vow to Keep Away From Exxon Runs Into World of Oil,0.0,1.0,0.0,0
2017-02-02 07:00:02,0.0,Tillerson’s Vow to Keep Away From Exxon Runs Into a World of Oil,0.0,1.0,0.0,0
2017-02-02 08:43:55,0.4404,"Shell outstrips Exxon on profit, cashflow seen signalling revival",0.0,0.734,0.266,1
2017-02-02 09:30:54,0.34,"Parthenon Llc Buys Coty, II-VI, iShares S&P 500 Value, Sells iSharesre U.S. ...",0.0,0.833,0.167,1
2017-02-02 12:23:00,-0.5574,House Votes to Kill Dodd-Frank Provision Affecting Energy Companies,0.341,0.507,0.152,-1
2017-02-02 12:37:29,0.0,ExxonMobil: Did Implied Volatility Fall after Its Earnings?,0.0,1.0,0.0,0
2017-02-02 12:40:10,0.4404,"UPDATE 2-Shell outstrips Exxon on profit, cashflow seen signalling revival",0.0,0.756,0.244,1
2017-02-02 13:28:32,0.0,U.S. Shale Sees Rebound In 2017... But Mostly From The Permian,0.0,1.0,0.0,0
2017-02-02 13:32:11,0.0,Shell nears another $5 bln in sales to ease debt load,0.179,0.643,0.179,0
2017-02-02 13:33:37,0.0,"Oil Stocks to Watch for Q4 Earnings on Feb 3: PSX, ATW",0.0,1.0,0.0,0
2017-02-02 13:37:35,0.0,Shell nears another $5 billion in sales to ease debt load,0.179,0.643,0.179,0
2017-02-02 13:45:18,0.0,ExxonMobil's Management Has Lined Up Some Big Things for 2017,0.0,1.0,0.0,0
2017-02-02 14:45:00,0.5574,Rising Oil Prices Provide Positive Outlook for Oil & Gas Industry: Today's Reports on Seadrill and Exxon Mobil,0.0,0.816,0.184,1
2017-02-02 15:31:05,0.2732,"Atlas Brown,Inc. Buys ProShares S&P 500 Dividend Aristocrats, PowerShares DWA Energy ...",0.0,0.84,0.16,1
2017-02-02 15:35:41,-0.4404,Royal Dutch Shell's (RDS.A) Q4 Earnings Hit by Refining Woes,0.244,0.756,0.0,-1
2017-02-02 16:23:38,-0.2263,"Research Warns Cheap Solar Will Dampen Oil, Coal Demand",0.293,0.707,0.0,-1
2017-02-02 16:37:57,0.0,"Zacks Earnings Trends Highlights: Exxon, Chevron, Under Armour, Caterpillar and Mattel",0.0,1.0,0.0,0
2017-02-02 17:15:00,-0.3612,"Venezuela & Oil Debt: ""Default Probable,"" Fitch Says",0.294,0.706,0.0,-1
2017-02-02 17:16:00,0.296,Resolution to Scrap Oil and Gas Anti-Bribery Rule Is Moving Swiftly Through Congress,0.0,0.845,0.155,1
2017-02-02 20:26:43,-0.6908,"What Is The Cardin-Lugar Rule, And Why Is Congress Trying To Kill It?",0.281,0.719,0.0,-1
2017-02-02 20:34:17,0.0,"Should I Buy Chevron Corporation (CVX) Stock? 3 Pros, 3 Cons",0.0,1.0,0.0,0
2017-02-02 21:08:15,0.3182,ConocoPhillips To Increase Spending This Year As Revenue Grows Again,0.0,0.796,0.204,1
2017-02-03 00:00:00,0.0,Has Big Oil Bought Into The Oil Price Recovery?,0.0,1.0,0.0,0
2017-02-03 06:00:00,0.0,"U.S. reversal on transparency could sting Canadian, European oil companies",0.0,1.0,0.0,0
2017-02-03 10:31:02,0.2732,"Chicago Equity Partners Llc Buys Goldman Sachs Group, CenterPoint Energy, Bank of New York ...",0.0,0.87,0.13,1
2017-02-03 10:31:08,0.0,"Virginia Retirement Systems Et Al Buys Verizon Communications, Lam Research, CSX, Sells B/E ...",0.0,1.0,0.0,0
2017-02-03 12:57:15,-0.34,U.S. Senate kills SEC anti-corruption disclosure rule for big energy companies,0.24,0.616,0.144,-1
2017-02-03 14:07:44,0.0,"U.S. transparency reversal stings Canadian, European oil firms",0.0,1.0,0.0,0
2017-02-03 14:32:00,-0.4939,Anti-Corruption-Rule Killer for Energy Companies Heads to Trump's Desk,0.321,0.522,0.157,-1
2017-02-03 14:34:48,0.2732,Energy Stocks to Watch for Earnings on Feb 6: TSO & DO,0.0,0.826,0.174,1
2017-02-03 15:31:17,0.4767,"Bp Plc Buys Walt Disney Co, Netflix, General Motors Co, Sells Energizer Holdings, Constellation ...",0.0,0.819,0.181,1
2017-02-03 18:33:17,0.0,Exxon Mobil Corporation (XOM) Stock Is Going to Bounce,0.0,1.0,0.0,0
2017-02-03 19:02:53,0.2732,"U.S. Republicans ax disclosure, emissions rules on energy",0.0,0.769,0.231,1
2017-02-03 19:16:22,-0.128,U.S. Oil Rig Count Hits Highest Level Since October 2015,0.143,0.857,0.0,-1
2017-02-03 20:03:01,-0.1027,Oil Prices Could Rise Further As U.S. Imposes Sanctions On Iran,0.123,0.877,0.0,-1
2017-02-03 20:33:17,0.5574,"Advanced Micro Devices, Inc. (AMD) Stock: 2 Reasons to Steer Clear",0.0,0.635,0.365,1
2017-02-03 20:37:54,0.0,These 3 Stocks Held Back Vanguard High Dividend Yield in January,0.0,1.0,0.0,0
2017-02-03 23:57:17,-0.1531,"Dow 30 Stock Roundup: Apple, Intel, Exxon Beat; Merck, Pfizer, Chevron Miss on Revenues",0.11,0.89,0.0,-1
2017-02-04 12:56:56,0.0,"Texas Permanent School Fund Buys SPDR Select Sector Fund - Industrial, SPDR S&P 500, SPDR ...",0.0,1.0,0.0,0
2017-02-04 13:57:10,0.0,"Wedgewood Investors Inc  Buys AmeriGas Partners LP, UnitedHealth Group",0.0,1.0,0.0,0
2017-02-05 13:58:57,0.0,Why Analysts See Exxon Mobil and Chevron Differently After Earnings,0.0,1.0,0.0,0
2017-02-06 00:00:00,-0.128,Putin’s Tough Choice: China Or The West,0.2,0.8,0.0,-1
2017-02-06 04:35:39,0.0,Large-Cap 'Value' ETFs Draw Cash,0.0,1.0,0.0,0
2017-02-06 05:42:43,0.0,Large-Cap ‘Value’ ETFs Draw Cash,0.0,1.0,0.0,0
2017-02-06 11:42:12,0.6597,[$$] Hopes grow for a thaw in European earnings growth,0.0,0.565,0.435,1
2017-02-06 13:25:30,0.5267,Just 14 Stocks Have Created 20% of All Stock Market Gains Since 1924,0.0,0.714,0.286,1
2017-02-06 13:54:26,0.1779,Qatar Petroleum Hunts for Gas Abroad as Local Growth Limited,0.152,0.64,0.208,1
2017-02-06 16:20:26,0.0,"The Zacks Analyst Blog Highlights: Apple, Exxon Mobil, Merck, Pfizer and Intel",0.0,1.0,0.0,0
2017-02-06 17:18:30,0.0,XOM Ex-Dividend Reminder - 2/8/17,0.0,1.0,0.0,0
2017-02-06 19:17:33,0.0,Exxon Mobil Corporation (XOM) Stock Is Set to Bounce Back,0.0,1.0,0.0,0
2017-02-06 19:22:00,-0.3818,Big Oil Faces Uphill Battle in 2017,0.302,0.698,0.0,-1
2017-02-06 21:19:22,0.0516,BP To Report Solid 4Q'16 Results Backed By Oil Price Recovery And Its Cost Cutting Measures,0.087,0.756,0.157,0
2017-02-06 22:00:00,0.0,Are We Likely To See A Clash Over Resources In The South China Sea?,0.0,1.0,0.0,0
2017-02-07 09:38:34,-0.296,Statoil takes hit as cuts long-term oil price view,0.216,0.784,0.0,-1
2017-02-07 10:40:00,0.5994,InterOil Secures US$470 Million Credit Facility,0.0,0.449,0.551,1
2017-02-07 11:01:03,0.0,DCC to buy ExxonMobil's Norwegian retail petrol station network,0.0,1.0,0.0,0
2017-02-07 13:14:14,0.0,[$$] BP: Dudley the diplomat,0.0,1.0,0.0,0
2017-02-07 15:50:27,-0.4215,[$$] Statoil reports loss after cutting long-term oil price forecast,0.322,0.678,0.0,-1
2017-02-07 16:17:08,0.0,"Clifford Swan Investment Counsel Llc Buys Bristol-Myers Squibb Company, Stericycle, Teva ...",0.0,1.0,0.0,0
2017-02-07 16:22:54,0.2263,Solid Sector Earnings Fail to Boost Energy ETFs,0.252,0.288,0.46,1
2017-02-07 18:21:52,-0.3182,[$$] Big Oil Loses Its Mojo,0.315,0.685,0.0,-1
2017-02-07 21:37:33,0.4404,"BP Turns A Profit In Q4, But Below Views, Says It Needs $60 Oil",0.0,0.805,0.195,1
2017-02-07 22:00:00,-0.4019,Plunging Refining Margins See Oil Majors Disappoint In Q4,0.252,0.748,0.0,-1
2017-02-07 22:17:09,0.0,"Oil & Gas Stock Roundup: Exxon, Shell's Contrasting Q4 Numbers and More",0.0,1.0,0.0,0
2017-02-07 22:18:18,0.5859,Chevron Corporation (CVX) Stock Still Has What It Takes to Win,0.0,0.725,0.275,1
2017-02-08 02:08:44,0.0,GOP senior statesmen making push for a carbon tax,0.0,1.0,0.0,0
2017-02-08 03:25:45,0.2732,"Parsley Energy Pays $2.8 Billion In Another Permian Deal, Updates Guidance",0.0,0.826,0.174,1
2017-02-08 12:00:44,0.5859,Picking A Winner In Mexico’s Oil Boom,0.0,0.568,0.432,1
2017-02-08 12:17:18,0.3612,"Van Hulzen Asset Management, LLC Buys iShares TIPS Bond, iShares US Preferred Stock, ...",0.0,0.839,0.161,1
2017-02-08 13:47:00,-0.296,Stock Futures Turn Lower as Oil Prices Decline,0.239,0.761,0.0,-1
2017-02-08 14:30:02,0.0,"The Zacks Analyst Blog Highlights: Exxon Mobil, Royal Dutch Shell, ConocoPhillips, Marathon Petroleum and Petrobras",0.0,1.0,0.0,0
2017-02-08 15:17:20,0.0,"Linscomb & Williams, Inc. Buys iShares Core U.S. ...",0.0,1.0,0.0,0
2017-02-08 16:10:18,-0.5719,Crude Oil Price Tumbled Early on Massive Addition to US Inventories,0.27,0.73,0.0,-1
2017-02-08 16:16:59,0.0,"Trustco Bank Corp N Y Buys AbbVie, Applied Materials, AT&T, Sells Johnson Controls ...",0.0,1.0,0.0,0
2017-02-08 18:17:40,0.0,"State Board Of Administration Of Florida Retirement System Buys Arconic, Yum China Holdings, ...",0.0,1.0,0.0,0
2017-02-08 19:22:22,-0.3321,Investing is now about more than just risk and return,0.208,0.792,0.0,-1
2017-02-08 20:17:01,-0.2023,"Hall Capital Management Co Inc Buys Welltower, Waste Management, Realtyome, Sells Wells Fargo, ...",0.167,0.714,0.119,-1
2017-02-08 20:19:31,-0.2263,BP's Stock Drops After Missing 4Q'16 Earnings Estimate; To Restrict 2017 Capex To Improve Liquidity,0.244,0.609,0.147,-1
2017-02-08 21:02:40,0.0,"JPMorgan, Exxon Sink DJIA on Wednesday",0.0,1.0,0.0,0
2017-02-08 23:17:33,0.0,"Parsley Inks Permian Acquisition Deal, Updates Guidance",0.0,1.0,0.0,0
2017-02-09 06:17:13,0.5574,Positive Earnings Picture,0.0,0.357,0.643,1
2017-02-09 08:57:41,-0.2732,India's Petronet to cut spot LNG cargo purchases in FY 18,0.174,0.826,0.0,-1
2017-02-09 09:22:05,-0.2732,Petronet to cut spot LNG cargo purchases in FY 18,0.189,0.811,0.0,-1
2017-02-09 10:13:40,0.2732,"SPY ETF Pegs New High, Led By Recovery In Financial And Energy Stocks",0.0,0.851,0.149,1
2017-02-09 12:57:02,0.2732,An Energy Giant Bigger Than Exxon in the Shadow of Saudi Aramco,0.0,0.84,0.16,1
2017-02-09 13:40:00,0.0258,Exxon Mobil: Trouble in River City or Opportunity?,0.235,0.522,0.243,0
2017-02-09 14:17:27,0.0,"ConocoPhillips (COP) Ex-Dividend Date Scheduled for February 10, 2017",0.0,1.0,0.0,0
2017-02-09 14:18:53,0.6633,Why Exxon Mobil is a Top 25 SAFE Dividend Stock (XOM),0.0,0.596,0.404,1
2017-02-09 14:55:02,0.0,Total on hunt for deals after outperforming rivals,0.0,1.0,0.0,0
2017-02-09 16:10:23,0.3612,Natural Gas Inventory Remains Above 5-Year Average,0.0,0.706,0.294,1
2017-02-09 17:18:27,0.2732,SPY ETF At New High; Energy Stock ETFs Build On Their Bullish Reversal,0.0,0.851,0.149,1
2017-02-09 17:18:34,0.0,"Notable ETF Outflow Detected - UPRO, XOM, BRK.B, T",0.0,1.0,0.0,0
2017-02-09 17:21:42,0.0,TOTAL (TOT) Beats Q4 Earnings Estimates; Issues '17 Outlook,0.0,1.0,0.0,0
2017-02-09 17:22:20,0.0258,"The 2 Best, and 2 Worst, Dow Dividend Stocks Today",0.287,0.42,0.294,0
2017-02-09 18:17:09,0.368,"Commerce Bank Buys iShares Core U.S. Aggregate Bond, JPMorgan Chase Capital XVI JP Morgan ...",0.0,0.847,0.153,1
2017-02-09 19:03:07,0.3818,"Fewer Beats, But Q4 Growth is Highest in 2 Years",0.0,0.755,0.245,1
2017-02-09 21:20:06,0.0,Here's Why Hess Corp.'s Stock Slumped 14% in January,0.0,1.0,0.0,0
2017-02-09 21:20:19,0.0,3 Covered Calls to Cash in on Blue-Chip Stocks,0.0,1.0,0.0,0
2017-02-09 22:19:20,0.3818,How Exxon Mobil Corporation (XOM) Stock Benefits From Tillerson’s Appointment,0.0,0.776,0.224,1
2017-02-10 01:17:17,0.5574,5 Ways Permian Basin's Oil Boom Can Make You Rich,0.0,0.69,0.31,1
2017-02-10 04:03:00,0.4404,[$$] Shell and Chevron hold the good cards as oil price rebounds,0.0,0.791,0.209,1
2017-02-10 07:53:38,0.0,Norway oil directorate authorises Ormen Lange plant expansion,0.0,1.0,0.0,0
2017-02-10 12:17:00,0.0,"Cleararc Capital Inc Buys Dominion Resources, Vulcan Materials Co, Time Warner, Sells Duke ...",0.0,1.0,0.0,0
2017-02-10 13:15:00,0.2023,Post Earnings Coverage as Exxon Surpassed Top and Bottom-line Expectations,0.0,0.833,0.167,1
2017-02-10 13:25:39,0.0,Wall Street Pouring Money Back Into Oil And Gas,0.0,1.0,0.0,0
2017-02-10 14:00:00,0.7003,ExxonMobil Awards License for Efficient Drilling Technology to Pason Systems,0.0,0.58,0.42,1
2017-02-10 14:19:16,0.2732,"Valero Energy Corporation (VLO) Ex-Dividend Date Scheduled for February 13, 2017",0.0,0.826,0.174,1
2017-02-10 16:17:18,0.0,"State Street Corp Buys L3 Technologies, SPDR S&P 500, Arconic, Sells LinkedIn, CSRA, Forest ...",0.0,1.0,0.0,0
2017-02-10 16:20:49,0.0,"The Zacks Analyst Blog Highlights: Dow Chemical, Shell, HSBC Holdings, Exxon Mobil and Dr. Reddy's",0.0,1.0,0.0,0
2017-02-11 09:17:11,0.5106,Mitsubishi UFJ Trust & Banking Corp Buys SPDR Bloomberg Barclays Short Term High Yield ...,0.0,0.798,0.202,1
2017-02-11 14:17:09,0.0,"Hunter Associates inc. Buys Pfizer, Procter & Gamble Co, R.R. ...",0.0,1.0,0.0,0
2017-02-11 17:17:10,0.4939,"Altavista Wealth Management, Inc. Buys SPDR Nuveen Bloomberg Barclays Short Term Municipa, SPDR ...",0.0,0.802,0.198,1
2017-02-12 13:59:50,-0.5267,Exxon Mobil Is the Biggest Dow Loser of 2017,0.298,0.702,0.0,-1
2017-02-13 13:17:33,0.0,25 Big Stocks Raising Dividends for 25 Years,0.0,1.0,0.0,0
2017-02-13 14:19:28,0.0,"Chevron Corporation (CVX) Ex-Dividend Date Scheduled for February 14, 2017",0.0,1.0,0.0,0
2017-02-13 14:19:33,0.0,"Marathon Petroleum Corporation (MPC) Ex-Dividend Date Scheduled for February 14, 2017",0.0,1.0,0.0,0
